Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
North Macedonia,MKD,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,96.75,97.26,93.92,90.93,88.82,86.81,90.57,94.28,92.76,89.07,91.8,98.91,97.46,103.64,119.06,117.04,110.51,111.17,110.25,103.81,106.37,107.86,103.81,112.98,,
Mali,MLI,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,28.11,29.45,31.33,33.37,35.93,37.43,39.25,40.31,42.53,43.08,42.11,37.14,30.81,32.77,37.03,39.45,41.14,46.28,48.58,53.01,59.68,61.61,57.29,54.49,46.9,52.29,51.79,53.73,55.41,57.89,61.68,57.39,58.03,58.77,60.63,62.01,63.54,66.73,69.93,75.47,79.53,80.78,86.95,95.02,101.53,103.44,120.17,133.84,136.98,129.52,133.74,142.92,134.28,140.41,132.82,134.92,,
Malta,MLT,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,37.73,36.45,36.19,37.45,43.31,39.83,39.3,51.21,51.99,57.4,57.39,58.08,62.51,60.32,60.14,64.47,74.77,73.45,62.38,56.78,59.18,56.27,64.07,69.41,76.67,78.95,79.89,82.01,82.37,81.48,86.47,97.46,96.37,103.59,92.37,104.54,109.25,115.74,115.55,110.37,113.38,114.9,113.8,101.96,99.19,98.85,100.27,105.69,98.22,95.5,88.52,85.69,86.32,87.75,86.4,87.46,,
Myanmar,MMR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,12.29,12.48,13.47,14.4,15.38,16.31,17.47,17.76,18.48,19.52,19.92,19.83,21.53,21.12,21.94,22.89,23.44,24.33,26,27.15,29.39,31.41,33.47,35.87,37.09,37.13,38.21,39.42,31.58,25.5,26.12,27.35,28.21,31.23,33.41,36.17,37.99,40.97,44.6,51.92,56.92,64.85,73.84,85.71,100.65,113.63,123.55,136.44,155.3,175.08,187.26,190.65,197,201.44,206.07,208.06,,
Middle East & North Africa (excluding high income),MNA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,19.73807874,20.10788931,20.04898521,20.68078254,21.60241107,22.25778938,22.79580403,24.05939007,24.68446725,25.01711268,25.67152259,26.76303526,27.22650765,28.08449593,28.58197304,29.66169546,30.76329012,32.53383705,33.90934214,35.05800857,37.14708429,39.92180147,40.88694893,42.04483467,43.33374072,45.36229137,47.00776096,49.31978695,52.12874773,58.77779835,58.80234846,61.42471924,63.05874174,65.24083583,67.73626743,70.99851338,76.24548657,78.30593224,80.08192757,84.67835015,84.81386011,88.05294278,92.75702243,96.36578374,101.7979692,105.6384583,111.3636961,110.2950596,112.7933039,113.3572015,117.6594237,122.044759,122.0815085,124.0128113,,,,
Montenegro,MNE,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,102.89,83.71,69.52,64.44,82.36,68.3,78.91,81.67,84.08,71.44,,
Mongolia,MNG,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,109.71,98.99,89.91,90.68,98.43,106.4,108.83,102.24,104.32,104.71,102.62,112,108.41,119.88,130.79,124.34,115.37,130.16,129.17,123.86,126.17,126.32,125.98,126.87,121.78,132.19,130.17,124.67,130.66,132.58,145.26,127.93,113.18,109.65,115.5,131.09,123.96,137.86,150.88,148.7,115.43,106.53,88.31,105.22,99.09,95.7,106,118.65,142.37,108.07,114.6,118.92,133.56,142.81,148.52,149.57,,
Northern Mariana Islands,MNP,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,21.96,22.88,23.52,24.36,26.19,26.1,27.35,28.92,29.35,30.63,32.02,32.76,33.99,34.84,34.79,29.88,31.87,32.71,33.83,34.76,35.58,35.41,35.12,36.09,37.32,35.43,34.69,35.85,36.07,30.14,60.99,58.68,60.09,59.57,93.25,96.11,97.49,98.76,99.82,101.56,100.56,100.66,95.47,100.67,105.83,93.5,100.97,113.83,105.5,102.2,107.73,119.27,120.51,139.26,136.4,134.37,,
Mauritania,MRT,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,44.22,45.27,46.04,47.42,48.6,50.37,51.36,53.4,51.28,51.57,51.79,49.68,43.75,40.93,41.91,46.31,49.98,52.19,53.13,55.72,57.1,55.68,53.77,51.6,54.03,54.13,54.14,55.32,58.23,63.19,80.57,78.14,76.09,74.1,76.77,80.1,80.12,82.41,84.86,88.28,91.48,95,95.77,98.33,99.73,101.94,98.26,93.69,99.85,103.63,105.13,107.68,108.98,108.54,112.16,112.68,,
Mauritius,MUS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,18.87,19.2,21.29,20.81,19.8,18.79,19.01,20.01,19.11,19.9,19.95,20.96,21.97,24.12,26.34,28.66,29.63,22.6,29.31,28.26,27.24,29.14,29.15,28.07,29.25,33.24,37.19,41.1,42.3,45.67,45.03,51.44,55.08,58.8,59.83,62.34,62.33,56.03,71.24,72.73,85.79,90.57,92.32,99.88,97.4,102.72,110.24,114.32,116.51,122.99,128.17,130.1,128.99,129.25,129.66,129.23,,
Malawi,MWI,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,17.96,18.85,20.61,20.98,21.2,22.26,25.85,27.12,31.81,32.08,31.19,31.64,33.86,35.99,37.31,40.38,42.86,44.83,43.93,46.62,55.43,57.81,54.14,54.31,48.05,60.5,61.4,59.25,59.17,61.19,69.84,71.27,71.13,66.34,70.38,85.22,76.61,82.01,82.27,92.47,97.7,85.74,89.61,98.76,96.31,104.93,123.33,144.09,159.12,159.11,181.45,205.15,239.25,241.84,245.5,243.73,,
Malaysia,MYS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,8.33,8.66,9.06,9.79,10.56,11.43,11.88,12.22,13.42,13.91,14.88,15.59,15.61,16.68,20.52,21.88,21.51,22.18,22.82,24.52,25.78,27.65,30.17,31.87,36.15,38.65,44.15,45.89,51.57,58.66,67.02,73.89,81.71,86.12,87.45,87.52,87.89,88.5,79.42,78.04,81.25,87.85,90.86,94.99,99.74,105.27,109.09,112.84,116.04,126.07,129.9,133.28,139.55,141.25,143.75,144.66,,
North America,NAC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,54.20931679,54.35504351,56.05695895,59.06028141,58.5662727,59.58777775,61.07821811,61.70504547,61.93305394,63.42067984,64.7444562,64.9574666,62.09590235,65.08330945,64.8612406,68.91781397,68.95751627,68.05741535,67.14399254,69.3096645,70.63553868,70.45300477,72.38892678,72.33089938,74.04901829,74.83107802,75.03643563,76.92736696,76.93606094,77.57554646,78.80843374,81.51385963,81.57726679,85.20190902,87.11034047,88.62308385,89.77492736,91.55941149,94.93464536,96.50247006,96.53438917,98.79568388,98.26274455,97.92805507,99.95194039,102.14289,103.0346018,106.178876,103.7894551,104.989621,105.552262,104.721381,105.3087933,106.1056541,,,,
Namibia,NAM,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,77.89,65.84,83.79,83.79,81.87,76.57,89.77,94.86,92.65,101.1,110.61,123.78,128.54,131.8,83.54,93.42,87.99,96.79,101.05,107.75,110.36,82.28,68.2,70.44,77.94,81,88.6,88.16,95.72,89.88,96.3,100.87,101.35,106.38,102.86,110.77,58.34,96.28,93.89,87.44,88.86,86.09,89.65,93.56,106.81,99.63,100.74,85.73,87.5,84.18,81.92,83.34,84.32,83.64,83.41,83.51,,
New Caledonia,NCL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,65.92,68.68,69.51,67.45,69.48,65.95,68.25,70.8,67.68,68.86,73.49,75.06,69.03,53.24,60.7,50.02,59.31,59.29,61.35,60.25,59.05,60.48,59.98,64.45,76.64,74.33,64.78,64.83,61.87,72.08,78.71,85.15,91.21,98.11,92.66,102.62,101.33,102.65,104.8,101.52,102.11,103.15,105.92,108.01,99.94,92.05,95.44,94.73,95.66,101.66,102.2,105.69,110.4,110.33,107.62,109.11,,
Niger,NER,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,23.84,24.94,26.09,26.85,27.45,28.93,30.8,34.47,34.23,36.59,34.25,34.57,30.69,30.74,32.04,32.81,44.03,43.64,41.01,46.19,46.55,47.12,47.34,41.94,32.63,34.82,38.06,40.6,42.69,46.28,47.15,50.98,53.44,54.96,54.83,66.97,67.59,70.88,74.02,79.59,85.49,87.17,90.48,94.96,100.28,104.76,109.93,116.8,105.88,108.38,100.21,101.91,100.27,101.45,102.65,103.86,,
Nigeria,NGA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,22.31,20.56,20.86,22.82,23.94,23.36,25.88,25.71,29.68,30.47,30,28.05,32.44,34.77,35.1,41.52,39.54,41.91,45.12,54.52,51.64,55.36,60.23,62.15,69.63,61.13,62.45,60.31,59.19,60.21,59.75,60.67,65.94,71.52,73.23,74.67,76.81,83.79,87.37,86.29,93.63,99.26,96.23,99.9,100.91,99.18,107.31,110.19,114.54,115.18,118.9,121.01,123.65,123.36,118.26,118.9,,
Nicaragua,NIC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,27.83,28.48,32.2,32.32,32.11,35.88,37.66,42.19,46.62,51.56,52.62,56.6,53.73,48.86,59.93,66.44,71.3,74.69,89.13,51.83,38.3,44.11,42.79,44.12,42.28,39.54,36.24,35.25,42.78,45.32,40.51,44.78,52.32,51.02,47.95,48.57,51.37,50.79,64.8,78.61,80.99,82.97,86.64,95.3,99.64,105.06,113.11,114.18,122.6,130.86,133.12,124.29,136.27,136.47,129.65,126.28,,
Netherlands,NLD,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,44.09,46.68,47.46,45.2,47.68,48.82,52.39,55.64,56.77,62.34,64.99,65.54,68.12,75.01,77.02,79.04,80.5,85.5,89.87,93.21,97.11,99.41,102.69,104.85,106.06,108.29,106.22,106.25,101.65,106.08,105.7,109.58,109.94,109.17,108.38,109.97,97.78,105.79,107.35,106.47,102.53,99.32,94.94,98.34,99.63,102.03,103.83,106.65,110.44,115.12,114.72,113.7,115.32,116.59,119.91,123.37,,
Norway,NOR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,73.9,79.17,78.53,78.93,78.14,80.33,81.44,83.25,83.36,81.66,82.88,85.8,87.13,89.37,89.54,89.1,91.33,93.15,94.03,96.34,99.03,102.29,100.26,99.71,99.6,100.14,102.9,102.57,100.7,102.22,96.72,98.66,99.05,97.74,97.16,99.71,99.23,100.1,101.59,97.7,96.75,96.47,97.37,99.84,99.7,100.47,101.59,104.51,103.31,104.52,103.39,105.02,108.68,108.41,109.2,108.98,,
Nepal,NPL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,29.76,30.43,31.34,31.77,32.37,32.65,33.65,34.58,35.55,36.15,37.47,38.75,39.97,41.44,43.43,44.68,46.2,47.47,48.55,50.83,53.65,57.99,60.55,60.41,60.78,62.22,63.07,65.57,67.03,70.02,72.18,72.46,72.98,76.48,78.24,79.44,83.62,86.12,88.24,89.34,91.38,93.38,95.63,97.6,100.31,102.09,105.36,107.87,112.32,114.93,119.81,150.4,135.2,135.92,136.52,142.3,,
Nauru,NRU,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,28.99,29.48,30.1,30.59,31.92,32.51,36.2,37.6,38.82,39.95,41.3,43.69,46.14,48.93,52.71,42.42,42.42,49.22,50.87,53.39,60.57,66.59,69.9,63.1,66.59,70.95,76.94,80.46,80.42,83.31,92.52,96.55,99.64,99.56,100.34,99.3,99.69,100.18,100.29,101.17,100.13,100.03,100.35,100.1,100.17,99.73,103.79,103.73,103.82,104.97,105.01,105.04,105.08,105.11,105.14,105.18,,
New Zealand,NZL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,46.56,48.79,49.29,50.72,51.6,53.06,55,57.6,59.49,58.36,58.87,60.71,60.27,55.54,60.23,66.59,64.14,62.74,62.8,65.55,68.2,68.73,70.74,70.41,75.26,72.11,71.23,73.81,71.57,67.54,71.93,72.94,74.24,77.21,78.46,79.98,85.12,85.88,81.04,86.45,90.94,91.91,97.51,100.92,98.75,100.33,102.15,100.22,101.3,102.67,103.27,108.77,108.95,115.53,117.79,116.87,,
OECD members,OED,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,53.35658476,54.50532519,55.49282987,57.21881439,58.11053339,59.56810049,61.40529678,62.80980821,63.64818964,65.39147106,66.66226069,67.79428634,67.48128092,70.45024272,71.55460676,74.20703288,75.20614984,76.52525269,77.49485996,79.33279042,79.84922533,80.38281642,82.46119161,83.15203885,84.20327679,85.52453842,85.59645502,86.17661951,85.60821393,87.15132652,87.35155805,88.38008513,88.86554199,89.99636277,91.36214896,92.04232664,92.99646847,94.95983332,96.86479056,97.35761411,97.47807119,99.04142307,98.97731818,98.82040234,99.71621371,100.9161174,102.4065971,103.7192415,102.9707519,104.6782865,105.4088187,105.6528462,106.3747815,107.1080094,,,,
Oman,OMN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,8.56,8.74,8.94,9.14,9.4,9.55,9.81,10.06,10.42,10.81,11.16,12.34,13.87,14.38,16.63,17.88,19.36,22.03,23.71,25.25,26.22,31.85,34.36,32.49,33.35,36.18,35.89,37.73,40.21,39.69,41.81,41.61,48.29,55.47,57.55,55.41,57.33,67.24,70.41,62.71,59.76,59.29,57.07,76.01,129.7,94.29,98.45,89.57,83.73,105.2,99.62,124.97,122.46,130.27,134.64,137.46,,
Other small states,OSS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,53.63870421,52.99291856,58.79633124,59.48246661,59.82377155,59.88235825,64.11667139,65.87591358,66.60297083,71.07708581,74.46980183,79.53388662,81.65164406,80.62837396,67.07194328,70.34194969,68.99214756,70.18977516,75.45574455,73.95400397,78.04033137,73.79670833,71.01573234,74.02507568,77.03383049,78.69324591,80.47717418,79.40041676,83.38572724,83.33179977,103.2517115,118.0400922,113.5906448,111.3132221,112.2020844,108.8318943,99.35548953,104.8708594,107.3123231,106.2889112,108.9857635,111.3306662,111.5616266,112.451878,115.8081201,115.0400966,118.5936087,117.1208785,118.7973912,119.9075456,125.9053926,124.5413984,126.7322157,126.9424575,,,,
Pakistan,PAK,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,19.84,20.43,20.95,21.56,22.08,22.37,22.9,23.5,24.14,24.75,25.37,26.07,26.88,27.65,28.35,29.22,30.12,30.99,31.98,33.04,34.04,35.24,36.46,38.77,41.13,44.86,47.49,50.61,53.39,56.13,58.86,62.19,66.31,70.14,74.02,75.9,79.57,80.55,83.13,85.56,87.92,90.43,93.21,95.63,98.31,106.06,109.66,113.38,117.39,121.71,126.03,130.42,135.06,137.85,140.97,137.32,,
Panama,PAN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,21.26,23.92,24.44,24.98,26.7,29.03,29.06,29.69,32.18,32.71,35.91,37.71,36.67,37.93,41.35,44.75,45.15,42.61,41.48,45.72,49.97,54.63,56.36,58.27,59.7,61.87,61.79,56.86,59.52,65.12,67.8,65.78,71.7,71.2,77.85,80.91,89.47,97,92.6,95.14,98.45,96.46,93.32,95.75,100.75,103.5,109.93,112.09,116.4,121.66,130.45,140.27,136.71,137.64,137.35,136.76,,
Peru,PER,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,28.83,28.5,27.98,31.8,32.68,32.7,32.32,33.14,35.03,36.47,38.96,37.99,38.28,40.8,42.82,43.92,44.22,42.94,42.52,43.2,46.85,48.85,50.88,47.87,49.45,51.05,57.05,60.83,53.41,56.21,58.37,60.15,58.85,59.67,63.35,67.27,73.53,74.82,80.08,82.79,82.63,87.15,89.88,92.15,99.36,108.48,114.71,123.63,130.56,135.97,143.36,150.37,155.08,155.83,157.77,159.04,,
Philippines,PHL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,15.15,16.97,18.01,18.89,20.41,22.59,22.73,24.38,25.4,24.13,24.9,24.75,28.9,35.34,30.04,29.27,31,32.52,36.07,38.87,39.04,37.5,39.76,40.59,34.13,37.23,39.96,43.68,49.3,48.23,54.71,55.55,59.51,61.12,64.18,69.38,73.75,76.74,80.6,84.17,89.15,92.97,95.4,96.77,98.47,104.76,112.34,114.12,115.68,118.24,120.42,122.87,126.45,126.25,126.8,126.91,,
Palau,PLW,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,34.02,34.88,35.49,36.35,36.95,38.36,39.3,39.95,41.33,42.26,42.93,43.88,44.61,46.04,46.83,48.06,48.96,49.38,50.9,52.32,53.83,55.08,56.57,57.91,59.38,60.76,62.17,63.56,64.96,66.38,68.2,70.02,72.14,74.2,76.2,77.79,79.59,81.34,82.62,84.01,87.72,91.06,93.63,96.23,98.7,105.07,107.97,110.52,112.14,107.47,112.94,113.2,114.69,117.61,118.08,119.39,,
Poland,POL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,75.72,76.74,74.26,74.49,79.57,83.17,85.12,86.61,88.61,88.74,89.71,95.62,101.6,109.9,109.71,109.3,110.3,115.25,117.04,113.52,98.03,100.62,102.14,105.2,108.9,112.17,110.98,112.28,113.71,114.75,107.3,100.16,93.16,87.01,89.23,92.8,92.6,97.68,96.48,93.42,92.41,96.92,99.52,96.78,98.82,104.4,106.43,100.81,102.9,104.87,104.82,107.08,108.07,108.7,109.79,109.85,,
Pre-demographic dividend,PRE,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,30.86247018,31.16136822,31.97548757,33.0376131,33.87374963,35.36032112,36.79160755,38.18298037,39.13008092,39.98692224,40.0925263,39.79588817,40.09112128,40.66519445,42.36240106,44.59291619,46.34137132,49.18273815,50.46540508,52.7905403,53.79630914,55.73797588,56.24921872,55.64681953,57.76729742,57.30246034,58.79169269,60.73741361,62.70176226,64.35116357,65.92639933,66.65216364,69.2409094,71.68188471,74.68559795,76.58014443,79.46763675,82.94532442,87.18386876,87.94333008,89.85643073,94.5255779,96.12429763,100.0398344,104.6648688,104.3648159,107.7528251,112.1452675,115.0615274,117.8424226,120.5015609,108.6228911,109.442939,107.5917825,,,,
Puerto Rico,PRI,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,69.29,73.89,79.62,81.76,86.7,89.59,90.73,91.32,91.48,91.67,95.59,98.37,100.75,100.57,100.34,108.51,114.35,124.29,129.36,115.59,113.28,110.21,108.82,109.37,109.5,120.5,130.9,126.75,131.5,132.95,134.4,127.65,124.32,122.16,122.83,116.9,116.3,117.15,108.54,113.41,107.41,104.93,97.64,103.1,97.47,99.42,101.34,102.33,102.54,107.57,109.13,109.73,110.14,110.81,105.93,104.73,,
"Korea, Dem. People’s Rep.",PRK,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,28.94,29.3,29.92,32.24,32.46,33.71,35.42,36.36,38.28,41.95,44.46,47.6,48.69,53,56.23,59.76,63.56,66.84,70.81,74.13,77.2,78.12,82.36,83.73,87.72,90.89,93.8,97.04,97.59,98.78,99.8,80.19,71.28,66.03,60.87,55.85,46.35,55.36,66.09,78.39,92.24,98.17,100.18,101.19,100.84,97.97,95.43,94.5,97.03,97.97,102.92,104.3,104.3,104.02,103.66,103.65,,
Portugal,PRT,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,30.57,32.11,32.37,32.6,35.77,36.59,35.95,37.15,42.39,43.53,41.52,42.73,46.31,48.36,51.73,50.33,53.13,55.63,55.45,59.39,63.46,64.63,62.21,59.22,59.68,63.01,70.33,72.4,78.6,84.23,89.21,91.4,92.59,91.79,92.63,93.59,96.29,99.25,101.11,101.47,100.13,101.78,97.11,99.81,102.21,97.98,100.74,107.09,105.79,106.18,103.18,100.89,101.69,103.51,105.51,104.29,,
Paraguay,PRY,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,35.16,32.82,31.11,33.77,36.23,36.32,36.85,37.63,36.74,39.44,39.71,40.5,37.49,38.15,35.62,36.81,42.18,41.62,42.79,43.45,44.3,43.88,46.22,47.83,49.05,50.57,47.58,54.69,64.66,69.43,76.29,80.91,80.91,74.75,71.69,77.36,86.53,90.55,85.38,91.18,89.76,93.32,92.65,89.84,98.16,111.99,101.46,108.2,113.65,123.2,125.37,131.41,133.71,134.31,129.65,129.46,,
West Bank and Gaza,PSE,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.07,74.47,71.97,75.82,79.75,91.98,90.73,92.88,103.05,105.59,97.16,103.93,98.91,91.3,89.89,87.37,87.24,84.15,84.4,80.42,89.93,88.78,88.84,,
Pacific island small states,PSS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,26.63560693,28.44359268,30.72878059,36.50360902,36.57459136,37.80343362,39.50524897,40.33272501,44.40400997,45.91650588,49.85359115,47.53974404,51.24008193,51.87685418,54.20996396,56.37789872,58.52932497,61.84269989,64.63698918,68.12163873,69.90492867,69.06910858,70.70163732,71.59185235,75.81311977,79.28009547,81.74512952,82.00485222,85.73241313,90.81335802,93.85563781,94.0885125,90.78032849,95.73481077,95.48313664,96.83387194,96.56183481,95.68755136,95.21856726,95.77811852,95.48346307,96.58027467,99.54254326,98.60666941,100.3818152,102.41116,106.5733833,107.0542498,99.52148079,103.5583885,112.66383,106.7938679,110.5309297,110.294844,,,,
Post-demographic dividend,PST,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,55.68179891,56.84020556,58.05335083,60.05898754,60.86432812,62.19542293,64.10453592,65.65317488,66.39989752,68.37732215,69.74990949,70.69977223,70.04641516,72.72453118,73.55238684,76.60261548,77.41288856,78.48952197,79.67246556,81.56563337,82.58784826,82.99469234,85.13224972,85.5460876,86.56545842,87.43347101,87.76721078,88.44009093,87.95710199,89.16235416,89.12111665,92.54184009,92.11082495,93.14649535,93.8391621,94.37393666,94.67083412,96.35176851,97.99060152,98.25266788,98.44649547,100.0087382,99.30304745,98.97539443,99.82805443,100.6151278,101.9240166,103.5777302,102.6675492,103.89676,104.250815,104.0983171,104.7321951,105.3141975,,,,
French Polynesia,PYF,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,30.13,30.34,31.47,32.21,33.35,35.7,40.45,39.52,41.76,51.53,45.13,46.05,48.93,50.75,52.61,55.2,66.56,66.78,68.53,70.39,68.28,64.34,63.11,74.31,76.66,82.79,81.31,82.9,89.58,91.72,93.81,93.78,91.13,93.76,99.11,87.37,87.45,88.18,97.5,97.16,103.05,97.02,95.75,99.5,102.29,98.21,104.89,106.75,114.63,111.51,125.05,127.38,112.63,128,116.86,120.18,,
Qatar,QAT,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,13.84,13.73,13.69,13.53,13.37,13.68,14.31,15.96,16.81,15.93,17.85,19.4,21.9,22.65,21.66,20.7,26.83,25.41,27.2,25.79,26.22,26.58,36.03,39.48,42.6,49.15,51.44,55.66,71.19,79.27,86.43,96.24,96.98,98.41,110.36,112.51,105.16,90.22,97.99,110.01,98.34,123.88,103.66,107.75,97.38,94.87,112.05,100.63,129.45,138.4,167.02,174.11,182.34,183.89,198.6,198.78,,
Romania,ROU,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,53.55,55.44,50.97,55.64,59.44,65.45,71.33,73.69,73.93,76.86,77.51,87.18,95.36,99.3,103.52,109.16,117.82,118.68,129.6,118.66,116.75,108.52,109.78,118.23,118.38,114.01,116.58,113.07,107.13,118.55,119.72,109.9,108.92,110.19,104.4,101.36,101.38,95.94,97.11,91.8,90.11,97.39,106.2,101.58,102.34,96.08,100.99,97.48,96.85,92.31,93.18,90.55,86.99,87.02,86.51,84.73,,
Russian Federation,RUS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.11,142.48,128.2,114.04,108.03,99.41,99.72,94.97,96.65,94.28,98.05,99.07,100.22,98.89,100.89,106.34,110.45,113.36,115.62,117.85,120.84,122.26,122.69,123.1,123.49,,
Rwanda,RWA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,20.22,20.74,21.66,21.55,21.49,22.06,23.82,23.02,24.37,25.96,28.99,29.51,31.37,31.15,37.43,41.73,42.95,41.96,41.14,45.87,47.69,48.9,48.3,47.71,52.02,52.61,51.41,53.41,54.76,55.21,61.15,60,58.43,55.8,50.01,55.2,56.94,63.42,70.92,71.95,78.38,80.08,87.18,94.07,96.66,109.27,115.63,124.48,125.9,134.02,131.69,134.38,139.83,132.89,134.66,137.1,,
South Asia,SAS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,24.2981894,24.59953535,24.90345918,25.12356451,25.41525541,25.81895852,26.3751362,27.52554489,28.07157423,27.98231624,29.20407375,29.56870283,30.30475805,31.47763258,32.58336274,34.14405278,35.26917233,36.23960559,37.63348584,38.50871134,40.59836165,42.70896483,44.94245273,47.05590806,49.39264224,51.3912686,52.99739311,54.97082653,57.61292411,60.05163061,61.42104327,63.74479063,66.46335798,69.27091715,72.81013531,75.22838253,77.93060729,80.21975841,83.3961183,85.15374014,87.6626413,90.01755459,92.08046451,95.83491295,99.41999201,104.128719,109.7852268,113.3877679,117.2320881,121.991616,126.4877143,130.8436018,134.6945837,140.1998541,,,,
Saudi Arabia,SAU,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,8.14,7.49,7.2,7.22,7.32,6.5,8.84,5.16,7.96,8.83,9.97,7.6,11.28,15,15.61,16.87,16.3,16.34,17.91,20.2,20.14,25.85,34.62,39.88,44.85,51.88,49.6,52.72,51.77,57.13,60.72,62.29,60.97,62.79,63.93,65.44,75.71,82.21,80.28,88.53,95.07,91.97,94.46,96.39,100.57,103.04,106.55,110.52,112.67,123.3,123.3,125.45,131.23,131.69,136.9,140.3,,
Sudan,SDN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,19.39,19.63,20.6,20.44,21.01,22.09,22.93,24.22,24.04,24.16,24.61,24.65,25.99,26.77,27.79,29.39,31.18,33.41,36.54,39.46,42.63,41.3,41.22,37.32,42.53,40.35,38.6,40,42.27,43.79,46.44,49.27,51.63,56.23,60.57,61.57,65.23,71.37,77.73,82.89,88.27,92.99,97.8,98.88,101.41,99.71,99.87,102.29,102.32,104,104.14,,,,,,,
Senegal,SEN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,32.09,34.69,38.26,40.51,41.77,44.4,47.8,48.83,51.05,51.06,52.84,52.23,50.26,46.17,49.33,51.28,53.18,56.03,56.09,53.93,58.79,60.19,58.31,57.23,61.26,69.62,70.76,70.32,73.28,74.89,78.01,76.89,78.67,80.23,79.01,78.45,80.71,80.44,85.47,91.53,94.35,86.21,92.78,92.93,100.97,106.09,100.58,108.88,118.25,123.73,123.98,127.08,131,124.99,124.76,125.22,,
